Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy number,Timestamp (seconds),Policy price,Name of agent,Address of agent,Agent phone number
Renters,95134,Landon,Griffith,11/12/1994,m,150 Alicante Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 223-2000,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,500000,N,5000,,-1,,,,
Renters,94041,Adrian,Goodwin,11/12/1994,m,151 Calderon Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 268-2574,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,100,41054848,-1,15.63,Lili Li,"1202 Kifer Rd Ste 168
Sunnyvale, CA 94086-5304

",(650) 409-8999
Renters,94086,Victoria,Jordan,12/1/1993,m,732 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 921-1969,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,100 / 250,20640497,-1,15.01,Sandra Chang,"770 Kiely Blvd Ste 115
Santa Clara, CA 95051-5743

",(408) 890-2289
Renters,95050,Asher,Greer,5/6/1994,m,1599 Warburton Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 587-9997,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,250,9453386,-1,12.51,Jeannette Sacman,"1659 Scott Blvd Ste 10
Santa Clara, CA 95050-4137

",(408) 984-2790
Renters,95051,Sadie,Garcia,2/4/1994,f,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 287-3444,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,500,,-1,,,,
Renters,94043,Chase,Fox,2/4/1994,f,505 Central Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 720-8566,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,750,,-1,,,,
Renters,94086,Theodore,Allen,4/5/1994,m,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 426-6855,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,1000,3979051,-1,10.83,Jyotisen Mody,"1613 S Main St Ste 108
Milpitas, CA 95035-6295

",(408) 726-5197
Renters,95035,Penelope,Waters,2/4/1994,m,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 713-3968,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,1500,28264151,-1,10.83,Thomas Truong,"500 E Calaveras Blvd Ste 321
Milpitas, CA 95035-7708

",(408) 935-8888
Renters,95051,Mathew,Curtis,11/12/1994,f,3500 Granada Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 377-2331,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,2500,73302312,-1,10.83,James Miao,"303 W Joaquin Ave Ste 210
San Leandro, CA 94577-3666

",(510) 357-8080
Renters,94301,Adelaide,Jacobs,2/4/1994,f,501 Forest Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 992-7215,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,5000,29498197,-1,10.83,Sharee Gaines,"39899 Balentine Dr Ste 230
Newark, CA 94560-5361

",(510) 830-7006
Renters,94086,Everly,Riley,3/27/1994,m,243 Buena Vista Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 445-5211,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,100,78505168,-1,17.72,Jason Schram,"1731 Embarcadero Rd Ste 212
Palo Alto, CA 94303-3339

",(650) 522-0027
Renters,95020,Scarlett,Barnett,2/4/1994,m,8200 Kern Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 345-4400,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,100 / 250,75899814,-1,32.1,Thomas Bridge,"101 Mccray St Ste 102
Hollister, CA 95023-4159

",(831) 637-3789
Renters,94085,Adrian,Hale,12/1/1993,f,1257 Lakeside Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 653-5931,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,250,50152592,-1,14.59,Michael Short,"2695 Moorpark Ave # 201
San Jose, CA 95128-4710",(408) 466-6586
Renters,95050,Avery,Meyers,2/4/1994,m,444 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 341-6700,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,500,41030762,-1,13.59,Bin Lu,"6472 Camden Ave Ste 209
San Jose, CA 95120-2827

",(408) 728-9789
Renters,95126,Max,Aguirre,7/31/1993,m,1590 Southwest Expy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 352-5900,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,750,47523121,-1,15.85,Luis Blanco,"1295 W San Carlos St Ste B
San Jose, CA 95126-3443

",(408) 971-1822
Renters,95051,Madelyn,Jimenez,6/6/1994,m,3500 Granada Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(760) 598-9000,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,1000,99200775,-1,12.21,James Miao,"303 W Joaquin Ave Ste 210
San Leandro, CA 94577-3666

",(510) 357-8080
Renters,94304,Hudson,Hardy,12/1/1993,m,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 994-2247,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,1500,77099261,-1,11.46,Jason Medeiros,"39899 Balentine Dr Ste 230
Newark, CA 94560-5361

",(925) 321-3082
Renters,95030,Zachery,Baldwin,3/8/1994,m,347 Massol Ave,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 288-7368,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,2500,36945942,-1,10.83,Pat Ortega,"2940 Union Ave Ste A
San Jose, CA 95124-1460

",(408) 378-4261
Renters,94304,Seth,Armstrong,6/6/1994,m,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 745-3000,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,5000,18276688,-1,10.83,Lena Bobba,"39899 Balentine Dr Ste 230
Newark, CA 94560-5361

",(510) 659-0488
Renters,95054,Lila,Blair,6/6/1994,f,550 Moreland Way,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 988-7500,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,100,12751720,-1,19.38,Stephen Larson,"6360 Belleau Wood Ln Ste 5
Sacramento, CA 95822-5925

",(916) 428-4520
Renters,95054,Elliott,Duncan,4/5/1994,f,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 396-9296,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,100 / 250,46383974,-1,18.76,Tony Stoll,"1000 S White Rd Ste 130
San Jose, CA 95127-3828",(650) 200-5721
Renters,95123,Elijah,Schwartz,2/4/1994,m,6184 Cottle Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 956-8858,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,250,,-1,,,,
Renters,95126,Juliette,Parker,7/31/1993,f,754 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 996-1006,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,500,,-1,,,,
Renters,95014,Isabel,Hale,4/5/1994,f,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 244-0900,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,750,20116351,-1,$14.51,David Kelly,"510 Bercut Dr Ste F
Sacramento, CA 95811-0111",(916) 447-9797
Renters,95125,Savannah,Todd,2/4/1994,m,1776 Almaden Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 352-5900,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,1000,95198519,-1,$16.71,Joe Angelini,"435 Johnston St
Half Moon Bay, CA 94019-1717",(650) 726-4818
Renters,94043,Aidan,Frank,12/1/1993,m,505 Central Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 345-4400,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,1500,6861258,-1,$13.13,Elena Goldin,"1901 Old Middlefield Way Ste 12
Mountain View, CA 94043-2539",(650) 940-1100
Renters,94043,Stella,Dixon,3/8/1994,m,100 N Whisman Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 222-8623,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,2500,46240543,-1,$12.00,Dennis Fulfer,"6929 Sunrise Blvd Ste 150
Citrus Heights, CA 95610-3156",(877) 315-3555
Renters,94087,Reece,Lopez,11/18/1993,f,575 E Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 777-4850,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,5000,,-1,,,,
Renters,94304,Gavin,Reyes,11/12/1994,f,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(866) 251-7152,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,100,,-1,,,,
Renters,95054,Christopher,Brown,7/31/1993,m,4500 Carlyle Ct,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 516-8284,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,100 / 250,,-1,,,,
Renters,95008,Gavin,Hubbard,4/5/1994,f,2275 S Bascom Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 474-5333,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,250,48988896,-1,$16.25,Thu Nguyen,"1989 Quimby Rd
San Jose, CA 95122-1245",(408) 258-8388
Renters,94086,Landon,Mccoy,5/6/1994,m,201 W California Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 745-3716,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,500,22904130,-1,$11.76,Reet Singh,"2120 Diamond Blvd Ste 110
Concord, CA 94520-5720",(925) 671-0342 
Renters,95008,Emmett,Franklin,6/6/1994,m,2275 S Bascom Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 255-6750,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,750,,-1,,,,
Renters,95037,Leah,Wall,12/1/1993,f,15400 Vineyard Blvd,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 673-7545,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,1000,4650859,-1,$20.51,Diem Pham,"1900 Camden Ave
San Jose, CA 95124-2942",(408) 900-7200
Renters,95035,Felix,Mcguire,3/3/1993,m,555 S Park Victoria Dr,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 738-8121,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,1500,7779374,-1,$10.83,David Souza,"101 Serra Way
Milpitas, CA 95035-5206",(408) 262-7080
Renters,94301,Juliet,Craig,5/6/1994,f,459 Hamilton Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 378-7188,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,2500,46751564,-1,$10.83,Sarah Prieto-Landeck,"1731 Embarcadero Rd Ste 212
Palo Alto, CA 94303-3339",(650) 856-8002
Renters,95126,Owen,Hardy,2/4/1994,m,950 Meridian Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(925) 228-0760,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,5000,64132229,-1,$10.83,Tyler Carlin,"9300 Madison Ave Ste 201
Orangevale, CA 95662-4961",(916) 988-5525
Renters,94085,Levi,Bradley,3/3/1993,f,355 N Wolfe Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 921-1969,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,100,,-1,,,,
Renters,95126,Chloe,Osborne,11/18/1993,m,754 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 924-1196,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,100 / 250,,-1,,,,
Renters,94086,Ariana,Logan,3/8/1994,f,180 Pasito Terrace,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 307-1871,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,250,,-1,,,,
Renters,94087,Rose,Cox,3/3/1993,m,575 E Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 241-1641,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,500,12897340,-1,$13.84,Chong Chol Pak,"1021 S Wolfe Rd Ste 275
Sunnyvale, CA 94086-8884",(408) 542-9945
Renters,95125,Liam,Larson,3/3/1993,f,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 223-0828,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,750,,-1,,,,Invalid e_id
Renters,95008,Gabriel,Daniel,2/4/1994,f,1630 W Campbell Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 240-0589,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,1000,25912062,-1,$15.29,Ray Kellam,"2470 Winchester Blvd Ste B
Campbell, CA 95008-4807",(408) 440-5139
Renters,95037,Levi,Jennings,2/4/1994,f,16945 Del Monte Ave,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 342-2301,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,1500,40807807,-1,$21.09,Genaro Garza,"4340 Almaden Expy Ste 210
San Jose, CA 95118-2048",(408) 599-7424
Renters,95134,August,Nguyen,3/3/1993,m,150 Alicante Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 255-6750,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,2500,76473364,-1,$10.83,Michael Short,"2695 Moorpark Ave # 201
San Jose, CA 95128-4710",(408) 466-6586
Renters,95020,Lincoln,Santiago,7/31/1993,m,8200 Kern Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 587-9997,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,5000,61241965,-1,$16.09,Andrew Manville,"9045 Soquel Dr Ste 1
Aptos, CA 95003-4070",(831) 476-6150
Renters,95113,Ana,Gilbert,2/4/1994,f,360 S Market St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 372-8336,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,500000,N,100,24959580,-1,$21.70,Mark Mead,"13300 E Highway 20 Ste C
Clearlake Oaks, CA 95423-9330",(707) 998-0100
Renters,95050,Jacob,Reyes,3/27/1994,f,1599 Warburton Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 396-9296,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,500000,N,100 / 250,15211492,-1,$19.01,Maria Vasquez,"2695 Moorpark Ave Ste 200c
San Jose, CA 95128-4710",(408) 641-9766
Renters,94304,Gemma,Mann,2/4/1994,f,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 348-6130,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,500000,N,250,22885334,-1,$16.51,Corinna Lee,"39812 Mission Blvd Ste 111
Fremont, CA 94539-3088",(510) 270-8386
Renters,95020,Fynn,Benson,6/6/1994,m,500 Ioof Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 670-6400,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,500000,N,500,20098729,-1,$27.01,Michael Boffy,"2425 Porter St Ste 18
Soquel, CA 95073-2453",(831) 239-4990
Renters,95125,Vivien,Owen,11/12/1994,f,1776 Almaden Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 648-1900,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,500000,N,750,2719653,-1,$17.76,Joe Angelini,"435 Johnston St
Half Moon Bay, CA 94019-1717",(650) 726-4818
Renters,94087,Adrian,Flynn,3/27/1994,f,1032 W Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(866) 849-2126,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,500000,N,1000,98655503,-1,$14.13,John Williams,"4476 Pearl Ave
San Jose, CA 95136-1846",(408) 227-2560
Renters,95123,Hadley,Fischer,4/5/1994,f,1045 Coleman Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 240-9405,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,500000,N,1500,42758321,-1,$16.00,Anh Vu,"3005 Silver Creek Rd Ste 110
San Jose, CA 95121-1789",(408) 270-3978
Renters,94086,Adelaide,Salinas,12/1/1993,m,555 E Washington Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 297-4675,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,500000,N,2500,,-1,,,,
Renters,95051,Juliette,Juarez,6/6/1994,f,100 Buckingham Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 255-2288,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,500000,N,5000,80791580,-1,$10.88,Teketel Mulugeta,"3550 Stevens Creek Blvd Ste 310
San Jose, CA 95117-1060",(408) 249-8123
Renters,95054,Madeline,Estrada,3/27/1994,m,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 563-6333,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,100000,N,100,,-1,,,,
Renters,95113,Hadley,Manning,11/18/1993,m,360 S Market St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 285-5966,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,100000,N,100 / 250,97578827,-1,$17.22,Mark Mead,"13300 E Highway 20 Ste C
Clearlake Oaks, CA 95423-9330",(707) 998-0100
Renters,94043,Jack,Sims,2/4/1994,f,555 W Middlefield Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(888) 270-6855,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,100000,N,250,,-1,,,,
Renters,95008,Adam,Ruiz,2/4/1994,f,200 Hollis Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 989-1111,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,100000,N,500,44474501,-1,$14.95,Ray Kellam,"2470 Winchester Blvd Ste B
Campbell, CA 95008-4807",(408) 440-5139
Renters,94087,Eden,Pierce,3/27/1994,m,745 S Bernardo Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 354-4501,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,100000,N,750,87998963,-1,$10.91,Svetlana Serebnitskaya,"1700 Ygnacio Valley Rd Ste 210a
Walnut Creek, CA 94598-3126",(925) 352-7447
Renters,95051,Lucie,Moody,6/6/1994,f,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(925) 686-1761,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,100000,N,1000,13103246,-1,$10.83,Sammy Lee,"3575 Stevens Creek Blvd Ste J
San Jose, CA 95117-1046",(408) 247-8800
Renters,95054,Sebastien,Hartman,11/12/1994,f,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 821-7280,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,100000,N,1500,,-1,,,,
Renters,95014,Ivy,Cooper,11/12/1994,f,7375 Rollingdell Dr,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 342-2301,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,100000,N,2500,68953396,-1,$10.83,John Williams,"4476 Pearl Ave
San Jose, CA 95136-1846",(408) 227-2560
Renters,94087,Theodore,Carrillo,3/8/1994,m,1575 Tenaka Pl,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 345-4400,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,100000,N,5000,73732591,-1,$10.83,Greg Goodman,"1777 Hamilton Ave Ste 2080
San Jose, CA 95125-5421",(408) 267-5502
Renters,94086,Sadie,Chandler,3/27/1994,f,655 S Fair Oaks Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 749-0101,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,300000,N,100,19902854,-1,$17.95,Andrew Chavez,"3415 S Sepulveda Blvd Ste 1100
Los Angeles, CA 90034-7090",(310) 881-2770
Renters,95112,Silas,Estrada,3/27/1994,m,524 S 9th St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 648-1900,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,300000,N,100 / 250,89486615,-1,$19.30,Harry Nguyen,"1221 Story Rd Ste 120
San Jose, CA 95122-2679",(408) 287-8874
Renters,95020,Hannah,Alvarado,5/6/1994,m,500 Ioof Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 216-6886,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,300000,N,250,52506421,-1,$27.47,Rafael Suarez,"1185 Freedom Blvd Ste 3
Watsonville, CA 95076-2776",(831) 722-3000
Renters,94086,Julia,Mccormick,12/1/1993,m,180 Pasito Terrace,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 777-4100,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,300000,N,500,2640432,-1,$13.76,Thomas Keasler,"121 W Washington Ave Ste 205
Sunnyvale, CA 94086-1101",(408) 738-2488
Renters,95054,Gavin,Norton,3/27/1994,m,502 Mansion Park Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 758-6874,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,300000,N,750,31667551,-1,$13.00,Jun Kim,"4571 Renaissance Dr Apt 727
San Jose, CA 95134-2805",(408) 715-7784
Renters,95014,Charles,Sharp,3/8/1994,f,7375 Rollingdell Dr,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 400-5295,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,300000,N,1000,43429824,-1,$12.36,John Williams,"4476 Pearl Ave
San Jose, CA 95136-1846",(408) 227-2560
Renters,95020,Brielle,Warren,3/8/1994,f,500 Ioof Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 460-5241,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,300000,N,1500,88368525,-1,$21.12,Molly Brooks,"909 E Lake Ave
Watsonville, CA 95076-3403",(831) 728-2220
