Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy number,Timestamp (seconds),Policy price,Name of agent,Address of agent,Agent Phone Number
Renters,94087,Felix,Nichols,3/3/1988,f,1575 Tenaka Pl,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 728-9514,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,300000,N,500,,,,,,
Renters,94087,Lukas,Nichols,2/4/1989,m,1575 Tenaka Pl,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 372-8336,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,300000,N,750,44904932,180,$13.68,Rekha Agrawal,"85 Saratoga Ave Ste 100 Santa Clara, CA 95051-7374",(855) 468-8725
Renters,95126,Asher,Snyder,11/18/1989,f,950 Meridian Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 297-4675,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,300000,N,1000,11753229,180,$16.04,Tyler Carlin,"9300 Madison Ave Ste 201Orangevale, CA 95662-4961",(916) 988-5525
Renters,94086,Landon,Stanley,5/6/1989,f,243 Buena Vista Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 571-0104,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,300000,N,1500,,,,,,
Renters,95014,Arianna,Torres,2/4/1989,f,19608 Pruneridge Ave,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 971-9397,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,300000,N,2500,,,,,,
Renters,95112,Greyson,Anderson,12/1/1988,m,524 S 9th St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 921-3469,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,300000,N,5000,14861867,180,$10.83,Phan Le,"567 E Santa Clara StSan Jose, CA 95112-2014",(408) 298-3562
Renters,94085,Conner,Ray,11/18/1989,f,355 N Wolfe Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 463-5393,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,500000,N,100,,,,,,
Renters,94040,Gabriel,Lucas,11/18/1989,f,575 S Rengstorff Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 583-9275,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,500000,N,100 / 250,6627042,180,$19.94,Alex Wong,"420 N Montebello Blvd Ste 207Montebello, CA 90640-4274",(323) 212-3012
Renters,95125,Rhys,Dixon,4/5/1990,f,3200 Rubino Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 720-8566,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,500000,N,250,33625288,180,$20.98,Vilai Yang,"8021 Laguna Blvd Ste 1 Elk Grove, CA 95758-7920",(916) 684-9958
Renters,94086,Landon,Ortiz,3/8/1990,f,180 Pasito Terrace,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 745-3000,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,500000,N,500,74133946,180,$16.16,Gail Root,"360 Kiely Blvd Ste 255San Jose, CA 95129-1354",(408) 244-0111
Renters,95126,Lucie,Wagner,7/31/1988,f,2050 Southwest Expy 126,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 225-8648,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,500000,N,750,,,,,,
Renters,94086,David,Love,4/5/1990,m,825 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 626-3100,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,500000,N,1000,,,,,,
Renters,95037,Anna,Austin,3/8/1990,m,16945 Del Monte Ave,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 373-1025,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,500000,N,1500,91793694,180,$20.28,Delyna Vu,"1972 Aborn Rd San Jose, CA 95121-1583",(408) 531-8153
Renters,95126,Samuel,Le,12/1/1988,f,1590 Southwest Expy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(866) 835-1449,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,500000,N,2500,7748676,180,$15.12,Luis Blanco,"1295 W San Carlos St Ste B San Jose, CA 95126-3443",(408) 971-1822
Renters,95128,Rhys,Davenport,4/5/1990,m,500 S Winchester Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 658-6604,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,500000,N,5000,76790222,180,$13.23,Michael Short,"2695 Moorpark Ave # 201San Jose, CA 95128-4710",(408) 466-6586
Renters,94304,Micah,Lopez,2/4/1989,m,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 762-5126,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,100000,N,100,2272857,180,$17.11,Narasimha Betini,"1731 Embarcadero Rd Ste 212 Palo Alto, CA 94303-3339",(408) 676-7283
Renters,95136,Chloe,Estrada,5/6/1989,m,3601 Copperfield Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 883-9600,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,100000,N,100 / 250,,,,,,
Renters,94086,Parker,Anderson,4/5/1990,m,180 Pasito Terrace,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 989-1111,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,100000,N,250,97733728,180,$13.74,Kyle Chuang,"4320 Stevens Creek Blvd Ste 206 San Jose, CA 95129-1283",(408) 564-0568
Renters,94304,Eliana,Hayes,5/6/1989,f,700 Clark Way,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 745-9314,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,100000,N,500,95811333,180,$12.66,John Kikes,"125 Railroad Ave Ste 200N Danville, CA 94526-3835",(925) 820-6661
Renters,95136,Aden,Bass,3/27/1987,f,5230 Terner Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 293-3888,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,100000,N,750,,,,,,
Renters,94087,Jasper,Turner,11/18/1989,f,902 W Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(866) 270-9902,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,100000,N,1000,70623529,180,$11.18,Louise Shih,"940 Saratoga Ave Ste 106 San Jose, CA 95129-3409",(408) 253-0688
Renters,95134,Emmett,Hicks,7/31/1988,m,70 Descanso Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 924-1196,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,100000,N,1500,91368439,180,$10.83,Scott Flanigan,"2695 Moorpark Ave # 201 San Jose, CA 95128-4710",(408) 234-1390
Renters,94304,Charles,Ellis,2/4/1989,f,700 Clark Way,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 352-3601,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,100000,N,2500,54320621,180,$10.83,John Kikes,"125 Railroad Ave Ste 200 Danville, CA 94526-3835",(925) 820-6661
Renters,95020,Daniel,Munoz,12/1/1988,f,500 Ioof Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 528-2128,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,100000,N,5000,,,,,,
Renters,95112,Aaron,Fowler,7/31/1988,f,524 S 9th St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 787-4485,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,300000,N,100,17335285,180,$21.49,Oliver Huang,"2695 Moorpark Ave Ste 112 San Jose, CA 95128-4710",(510) 493-6538
Renters,95008,Ian,Kelley,2/4/1989,m,200 Hollis Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 341-9900,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,300000,N,100 / 250,74487141,180,$23.01,Maria Vasquez,"2695 Moorpark Ave Ste 200c San Jose, CA 95128-4710",(408) 641-9766
Renters,95125,Tessa,Ortiz,7/31/1988,m,1776 Almaden Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 748-4774,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,300000,N,250,88472978,180,$19.56,Joe Angelini,"435 Johnston St Half Moon Bay, CA 94019-1717",(650) 726-4818
Renters,94043,Dillan,Cabrera,6/6/1986,f,555 W Middlefield Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 664-2724,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,300000,N,500,80703864,180,$14.74,Stacy Lin,"39465 Paseo Padre Pkwy Ste 1500 Fremont, CA 94538-5347",(510) 505-2474
Renters,95054,Evangeline,Pierce,3/3/1988,m,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(855) 646-0468,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,300000,N,750,63744198,180,$13.93,Tony Stoll,"1000 S White Rd Ste 130 San Jose, CA 95127-3828",(650) 200-5721
Renters,94301,Christopher,Thompson,6/6/1986,m,459 Hamilton Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 378-7188,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,300000,N,1000,,,,,,
Renters,95050,Jackson,Gregory,4/5/1990,f,431 El Camino Real,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(866) 678-3468,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,300000,N,1500,67808198,180,$12.45,Jason Medeiros,"39899 Balentine Dr Ste 230 Newark, CA 94560-5361",(925) 321-3082
Renters,95054,Luke,Hill,7/31/1988,f,502 Mansion Park Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 565-9960,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,300000,N,2500,55549625,180,$11.24,Jessica Lim,"3044 Scott Blvd Santa Clara, CA 95054-3301",(408) 654-0170
Renters,95125,Sofia,Harris,7/31/1988,f,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(760) 598-9000,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,300000,N,5000,88465426,180,$11.81,Kevin Hunt,"105 S Main St Ste 6 Templeton, CA 93465-9601",(805) 434-3276
Renters,95134,Leo,Wheeler,4/5/1990,m,150 Alicante Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 488-4047,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,100,82360425,180,$20.86,Michael Short,"2695 Moorpark Ave # 201 San Jose, CA 95128-4710",(408) 466-6586
Renters,95126,Vivian,Harper,3/3/1988,m,850 Meridian Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 271-4151,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,100 / 250,93805677,180,$24.67,Louise Shih,"940 Saratoga Ave Ste 106 San Jose, CA 95129-3409",(408) 253-0688
Renters,95112,Piper,Washington,7/31/1988,f,760 N 7th St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 733-9095,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,250,14301546,180,$19.33,Roger Tuma,"830 Hillview Ct Ste 240 Milpitas, CA 95035-4563",(408) 573-3820
Renters,95134,Phoebe,Burns,5/6/1989,f,70 Descanso Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 447-3000,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,500,52284623,180,$16.41,Jun Kim,"4571 Renaissance Dr Apt 727 San Jose, CA 95134-2805",(408) 715-7784
Renters,95123,Ryder,Sandoval,11/18/1989,m,1045 Coleman Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 427-0190,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,750,33304709,180,$18.82,Ashish Marwaha,"835 Blossom Hill Rd Ste 101 San Jose, CA 95123-2703",(408) 754-0603
Renters,95126,Max,Estrada,11/12/1990,f,850 Meridian Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 585-1628,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,1000,56673042,180,$17.95,Louise Shih,"940 Saratoga Ave Ste 106San Jose, CA 95129-3409",(408) 253-0688
Renters,94087,Max,Klein,2/4/1989,m,1032 W Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 755-3872,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,1500,,,,,,
Renters,95131,Ivy,Campos,7/31/1988,f,1600 Whitewood Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 584-4800,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,2500,,,,,,
Renters,95008,Sophia,Montgomery,11/12/1990,f,1630 W Campbell Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 762-5126,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,2000,500000,N,5000,,,,,,
Renters,95126,Landen,Martin,3/3/1988,m,1590 Southwest Expy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 321-1701,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,100,91507643,180,$22.76,Dominik Caloiaro,"915 Meridian Ave Ste 102 San Jose, CA 95126-4097",(408) 292-1112
Renters,95037,Emilia,Patton,2/4/1989,m,16945 Del Monte Ave,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 854-2651,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,100 / 250,57165181,180,$34.28,Delyna Vu,"1972 Aborn Rd San Jose, CA 95121-1583",(408) 531-8153
Renters,94043,Ava,Bishop,11/18/1989,f,505 Central Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 688-2085,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,250,,,,,,
Renters,95008,Zoey,Joseph,3/27/1987,m,2275 S Bascom Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 781-9000,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,500,9360783,180,$16.75,Thu Nguyen,"1989 Quimby Rd San Jose, CA 95122-1245",(408) 258-8388
Renters,94086,Zander,Black,4/5/1990,m,243 Buena Vista Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 778-3237,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,750,,,,,,
Renters,95123,Olivia,Pittman,7/31/1988,m,150 Palm Valley Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 923-3200,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,1000,94131441,180,$14.75,Bin Lu,"6472 Camden Ave Ste 209San Jose, CA 95120-2827",(408) 728-9789
Renters,95125,Elijah,Goodman,4/5/1990,m,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(925) 283-9912,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,1500,98029381,180,$13.66,Kevin Hunt,"105 S Main St Ste 6 Templeton, CA 93465-9601",(805) 434-3276
Renters,94086,Hunter,Franklin,6/6/1986,f,180 Pasito Terrace,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 280-4988,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,2500,84882724,180,$10.83,Fareh Khalid,"542 Lakeside Dr Ste 2e Sunnyvale, CA 94085-4005",(408) 377-8070
Renters,95112,Lila,Wade,11/12/1990,m,524 S 9th St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(866) 835-1449,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,5000,63840229,180,$10.83,Martin Fausto,"603 N 13th St San Jose, CA 95112-3013",(408) 759-7139
Renters,95126,Anastasia,Moody,2/4/1989,f,1300 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 440-1155,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,100,76221314,180,$22.76,Jason Schram,"1731 Embarcadero Rd Ste 212 Palo Alto, CA 94303-3339",(650) 522-0027
Renters,95037,Henry,Gonzales,5/6/1989,f,15400 Vineyard Blvd,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 463-1116,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,100 / 250,89020223,180,$36.37,David Castillo,"2670 S White Rd Ste 271 San Jose, CA 95148-2086",(408) 238-2000
Renters,95035,Jakob,Ward,11/12/1990,m,755 E Capitol Ave,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 557-4116,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,250,47833157,180,$16.37,Rudy Buitrago,"2290 N 1st St Ste 209b San Jose, CA 95131-2017",(408) 434-0640
Renters,95030,Joshua,Norton,6/6/1986,f,10 Jackson St 107,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 563-6333,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,500,23264957,180,$15.23,Jinghuai Li,"100 W El Camino Real Ste 70 Mountain View, CA 94040-2649",(650) 988-9618
Renters,95054,Asher,Vazquez,5/6/1989,f,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 647-5909,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,750,54264976,180,$14.37,Tony Stoll,"1000 S White Rd Ste 130 San Jose, CA 95127-3828",(650) 200-5721
Renters,94304,Savanna,Flowers,5/6/1989,f,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(602) 427-2752,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,1000,,,,,,
Renters,95051,Rider,Perez,11/18/1989,m,100 Buckingham Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 227-3700,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,1500,,,,,,
Renters,94087,Genevieve,Rogers,5/6/1989,m,902 W Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 588-0220,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,2500,81025374,180,$11.51,Jae Lee,"715 Saratoga Ave San Jose, CA 95129-2329",(408) 252-3200
Renters,95051,Josephine,Wells,6/6/1986,f,1901 Halford Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 384-7159,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,5000,99670128,180,$10.83,Jianmei Quitt,"7110 Convoy Ct San Diego, CA 92111-1019",(858) 605-5780
Renters,95014,Adrian,Lambert,5/6/1989,f,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 516-8284,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,100,91084759,180,$21.61,David Kelly,"510 Bercut Dr Ste F Sacramento, CA 95811-0111",(916) 447-9797
Renters,94086,Addyson,Peters,7/31/1988,f,655 S Fair Oaks Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 756-4588,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,100 / 250,5453162,180,$20.89,Andrew Chavez,"3415 S Sepulveda Blvd Ste 1100 Los Angeles, CA 90034-7090",(310) 881-2770
Renters,95054,Leila,Russell,3/27/1987,m,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 648-5349,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,250,9223296,180,$18.03,Tony Stoll,"1000 S White Rd Ste 130 San Jose, CA 95127-3828",(650) 200-5721
Renters,95123,Vivian,Todd,4/5/1990,m,6184 Cottle Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 873-9090,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,500,99219501,180,$20.50,Ron Allen,"1975 Hamilton Ave Ste 31 San Jose, CA 95125-5630",(408) 369-8924
Renters,94043,Gabriel,Ruiz,7/31/1988,f,505 Central Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 561-2320,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,750,65887744,180,$16.03,Gail Root,"360 Kiely Blvd Ste 255 San Jose, CA 95129-1354",(408) 244-0111
Renters,95126,David,Kramer,5/6/1989,f,850 Meridian Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 453-7368,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,1000,,,,,,
Renters,94087,Mason,Chandler,2/4/1989,f,1575 Tenaka Pl,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 748-4774,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,1500,93377224,180,$14.46,David McCoy,"360 Kiely Blvd Ste 105 San Jose, CA 95129-1300",(408) 249-7148
Renters,95136,Wyatt,Ramsey,11/18/1989,m,4300 The Woods Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 426-6855,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,2500,20248019,180,$15.77,Ernest Dillard,"5145 Golden Foothill Pkwy Ste 100 El Dorado Hills, CA 95762-9656",(916) 939-8553
Renters,95030,Kaleb,Davenport,12/1/1988,f,347 Massol Ave,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 378-7188,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,5000,66391278,180,$11.61,Mary Badame,"215 N Santa Cruz Ave Ste B Los Gatos, CA 95030-7271",(408) 395-1113
Renters,95112,Autumn,Hunter,11/12/1990,f,760 N 7th St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 244-0900,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,100,30027906,180,$20.48,Roger Tuma,"830 Hillview Ct Ste 240 Milpitas, CA 95035-4563",(408) 573-3820
Renters,94087,Kaleb,Cunningham,3/3/1988,m,745 S Bernardo Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 321-1000,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,100 / 250,38923601,180,$17.39,Svetlana Serebnitskaya,"1700 Ygnacio Valley Rd Ste 210a Walnut Creek, CA 94598-3126",(925) 352-7447
Renters,95014,Elliot,Andrews,11/12/1990,m,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(855) 641-0159,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,250,7229627,180,$14.53,David Kelly,"510 Bercut Dr Ste F Sacramento, CA 95811-0111",(916) 447-9797
Renters,95051,Brielle,Burns,7/31/1988,m,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 648-5349,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,500,14809753,180,$13.14,Sammy Lee,"3575 Stevens Creek Blvd Ste J San Jose, CA 95117-1046",(408) 247-8800
