Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy number,Timestamp (seconds),Policy price,Name of agent,Address of agent,Agent Phone Number
Renters,95112,Graeme,Murphy,04/05/1941,m,524 S 9th St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 587-5815,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,500000,N,1000,#89167645,2015-09-24 09:50:27,$16.44,Manuel Ayala,"San Jose, CA",haoran
Renters,95008,Leila,Burgess,05/06/1950,f,1630 W Campbell Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 989-1111,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,500000,N,1500,#92516627,2015-09-24 09:50:27,$17.01,Natalie Arola,"Campbell, CA",haoran
Renters,95035,Emmett,Castro,06/06/1967,f,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 693-1175,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,8000,Keep default,2000,500000,N,5000,#35414522,2015-09-24 09:50:27,$12.29,Thomas Truong,"Milpitas, CA",haoran
Renters,95126,Jace,Gill,04/05/1941,m,1590 Southwest Expy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 491-1125,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,100,#60935543,2015-09-24 09:50:27,$21.69,Rachel Oster-Payne,"San Jose, CA",haoran
Renters,95051,Alice,Gray,02/04/1961,m,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(602) 427-2752,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,500,#84083198,2015-09-24 09:50:27,$13.17,Sammy Lee,"San Jose, CA",haoran
Renters,95134,Oliver,Padilla,02/04/1961,m,345 Village Center Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 693-1175,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,750,#60330470,2015-09-24 09:50:27,$12.31,Khushvinder Singh,"Milpitas, CA",haoran
Renters,95014,Layla,Goodwin,05/06/1950,m,7375 Rollingdell Dr,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 459-3577,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,1500,#84616163,2015-09-24 09:50:27,$10.83,John Williams,"San Jose, CA",haoran
Renters,95136,Aurora,Patton,02/04/1961,m,4300 The Woods Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 748-4774,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,100000,N,5000,#87806124,2015-09-24 09:50:27,$10.83,Ernest Dillard,"El Dorado Hills, CA",haoran
Renters,95037,Zoe,Gregory,02/04/1961,m,15400 Vineyard Blvd,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 565-0311,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,100,#58665168,2015-09-24 09:50:27,$37.87,Sean Rovai,"Aptos, CA",haoran
Renters,94086,Elias,Ochoa,11/12/1942,f,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 842-4457,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,100 / 250,#46001786,2015-09-24 09:50:27,$18.36,Jyotisen Mody,"Milpitas, CA",haoran
Renters,94041,Levi,Ray,07/31/1966,m,1600 Villa St,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 755-3872,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,500,#35402803,2015-09-24 09:50:27,$15.95,Jianhong Zhou,"Fremont, CA",haoran
Renters,95020,Gemma,Cameron,07/31/1966,m,500 Ioof Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 345-1970,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,1000,#18626710,2015-09-24 09:50:27,$26.50,Ted Herzon,"Soquel, CA",haoran
Renters,94041,Scarlett,Reyes,12/1/1973,m,151 Calderon Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 552-9443,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,300000,N,2500,#94476135,2015-09-24 09:50:27,$12.03,Lili Li,"Sunnyvale, CA",haoran
Renters,95035,Kaleb,Weber,12/1/1973,f,555 S Park Victoria Dr,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 886-0616,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,250,#73475866,2015-09-24 09:50:27,$18.82,Tony Stoll,"San Jose, CA",haoran
Renters,94086,Sophie,Rodgers,03/03/1967,m,655 S Fair Oaks Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 286-7600,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,500,#08059259,2015-09-24 09:50:27,$17.61,Andrew Chavez,"Los Angeles, CA",haoran
Renters,95008,Adrian,Hubbard,07/31/1966,f,1630 W Campbell Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 749-0101,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,750,#65476447,2015-09-24 09:50:27,$20.33,Sahar Selahi,"San Jose, CA",haoran
Renters,95054,Jasper,Zimmerman,02/04/1961,m,502 Mansion Park Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 592-3139,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,1000,#68398110,2015-09-24 09:50:27,$15.35,Mark Rizzo,"San Jose, CA",haoran
Renters,95020,Eden,Carrillo,03/27/1954,m,500 Ioof Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 798-2632,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,1500,#63926816,2015-09-24 09:50:27,$24.54,Mohamed Bandali,"Soquel, CA",haoran
Renters,94041,Miles,Molina,06/06/1967,m,1600 Villa St,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 345-4400,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,1000,500000,N,2500,#93664897,2015-09-24 09:50:27,$13.70,Jianhong Zhou,"Fremont, CA",haoran
Renters,95134,Zackery,Hoover,11/18/1970,m,150 Alicante Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 591-6666,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,100,#00692441,2015-09-24 09:50:27,$19.09,Michael Short,"San Jose, CA",haoran
Renters,94085,Arabella,Cabrera,03/08/1940,f,1257 Lakeside Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 255-4000,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,100 / 250,#80464407,2015-09-24 09:50:27,$16.52,Michael Short,"San Jose, CA",haoran
Renters,95127,Isla,Hill,11/18/1970,f,2601 Nuestra Castillo Ct,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 240-9405,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,250,#65971849,2015-09-24 09:50:27,$17.31,Jose Manabat,"San Jose, CA",haoran
Renters,94040,Jude,Morton,06/06/1967,m,575 S Rengstorff Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 642-1877,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,750,#66957048,2015-09-24 09:50:27,$13.21,Alex Wong,"Montebello, CA",haoran
Renters,94086,Adeline,Li,03/27/1954,f,355 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 733-2306,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,1000,#58275733,2015-09-24 09:50:27,$11.48,Chiu Ling Lin,"San Jose, CA",haoran
Renters,94086,Madeline,Henderson,03/03/1967,f,355 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 492-2180,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,1500,#84883769,2015-09-24 09:50:27,$11.55,Byung Soo Kim,"San Jose, CA",haoran
Renters,95014,Delilah,Clarke,07/31/1966,m,20800 Homestead Rd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 280-4988,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,100000,N,5000,#50212027,2015-09-24 09:50:27,$10.83,Chiu Ling Lin,"San Jose, CA",haoran
Renters,95112,Kaleb,Cruz,06/06/1967,f,1700 N 1st St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 733-2306,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,100,#67310598,2015-09-24 09:50:27,$23.66,Timothy Shannon,"Pasadena, CA",haoran
Renters,95020,Lincoln,Carlson,04/05/1941,f,7397 Monterey St,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 758-4888,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,100 / 250,#13529293,2015-09-24 09:50:27,$34.88,Albert Pinheiro,"Gilroy, CA",haoran
Renters,95037,Colton,Reese,12/1/1973,f,16945 Del Monte Ave,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 449-1800,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,250,#94917351,2015-09-24 09:50:27,$32.47,Daniel Logan,"Morgan Hill, CA",haoran
Renters,95136,Alice,Duran,06/06/1967,f,5230 Terner Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 255-4000,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,500,#15042362,2015-09-24 09:50:27,$20.07,John Williams,"San Jose, CA",haoran
Renters,94085,Addison,Wilkins,11/12/1942,m,330 N Mathilda Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 755-3872,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,1000,#82245743,2015-09-24 09:50:27,$13.32,Mary Formico Barnard,"San Jose, CA",haoran
Renters,94304,Audrey,Howard,02/04/1961,m,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 474-1750,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,1500,#24497295,2015-09-24 09:50:27,$13.07,Jason Medeiros,"Newark, CA",haoran
Renters,94301,Noah,Mason,03/03/1967,m,501 Forest Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 448-8282,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,2500,#69065240,2015-09-24 09:50:27,$12.28,Lena Bobba,"Newark, CA",haoran
Renters,95126,Ruby,Alvarado,03/08/1940,m,850 Meridian Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 618-0044,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,300000,N,5000,#21174727,2015-09-24 09:50:27,$11.88,Louise Shih,"San Jose, CA",haoran
Renters,95054,Nathaniel,Palmer,12/1/1973,m,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 923-3200,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,500000,N,100,#79167909,2015-09-24 09:50:27,$22.84,Tony Stoll,"San Jose, CA",haoran
Renters,95113,Evan,Fisher,03/08/1940,f,360 S Market St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 427-1991,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,500000,N,100 / 250,#17110047,2015-09-24 09:50:27,$22.43,Mark Mead,"Clearlake Oaks, CA",haoran
Renters,95051,William,Jordan,03/27/1954,f,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 823-0730,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,500000,N,250,#01158441,2015-09-24 09:50:27,$17.86,Sammy Lee,"San Jose, CA",haoran
Renters,95054,Benjamin,Schwartz,12/1/1973,f,4500 Carlyle Ct,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 778-1221,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,500000,N,750,#09974465,2015-09-24 09:50:27,$16.96,Orlando Nunes,"Santa Clara, CA",haoran
Renters,95123,Graham,Green,11/18/1970,m,1045 Coleman Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 842-4457,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,12000,Keep default,2000,500000,N,1000,#52875625,2015-09-24 09:50:27,$19.62,Roy Chetty,"San Jose, CA",haoran
Renters,95051,Scarlett,Jackson,03/08/1940,f,100 Buckingham Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 512-2708,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,500000,N,100 / 250,#19583687,2015-09-24 09:50:27,$20.26,Teketel Mulugeta,"San Jose, CA",haoran
Renters,94086,Nathan,Rojas,03/03/1967,m,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 968-8384,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,500000,N,250,#54614946,2015-09-24 09:50:27,$19.04,Jyotisen Mody,"Milpitas, CA",haoran
Renters,95126,Chase,Roth,03/27/1954,m,1300 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 733-4733,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,500000,N,750,#24042103,2015-09-24 09:50:27,$19.24,Jason Schram,"Palo Alto, CA",haoran
Renters,95050,Elizabeth,Hale,02/04/1961,f,1599 Warburton Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 245-6710,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,500000,N,1000,#14946653,2015-09-24 09:50:27,$15.52,Leny Bueno,"San Jose, CA",haoran
Renters,95050,Iris,Malone,07/31/1966,f,444 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 244-0900,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,500000,N,2500,#02434899,2015-09-24 09:50:27,$13.84,Bin Lu,"San Jose, CA",haoran
Renters,95054,Silas,Acosta,12/1/1973,m,4500 Carlyle Ct,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 512-2708,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,1000,500000,N,5000,#72894151,2015-09-24 09:50:27,$12.16,Randy Thomas,"San Jose, CA",haoran
Renters,94040,Aiden,Garrett,11/12/1942,m,1200 Dale Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 861-9981,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,100000,N,100,#06843300,2015-09-24 09:50:27,$17.45,Erich Stiegler,"Milpitas, CA",haoran
Renters,95035,Milo,Bush,11/18/1970,m,555 S Park Victoria Dr,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 453-7368,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,100000,N,100 / 250,#01132370,2015-09-24 09:50:27,$18.60,Carlos Ramirez,"San Jose, CA",haoran
Renters,95126,Matthew,Lynch,03/27/1954,f,754 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 946-2955,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,100000,N,500,#87917013,2015-09-24 09:50:27,$16.82,Dipika Vora,"San Ramon, CA",haoran
Renters,95126,Autumn,Little,03/03/1967,f,950 Meridian Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 396-9296,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,100000,N,1000,#71229936,2015-09-24 09:50:27,$16.11,Tyler Carlin,"Orangevale, CA",haoran
Renters,94086,Lucas,Beck,12/1/1973,m,243 Buena Vista Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 496-6300,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,100000,N,2500,#89620233,2015-09-24 09:50:27,$10.83,Jason Schram,"Palo Alto, CA",haoran
Renters,94043,Dominic,Parker,03/03/1967,m,505 Central Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 214-1685,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,100000,N,5000,#50299110,2015-09-24 09:50:27,$10.83,Julie Bharwani,"Fremont, CA",haoran
Renters,94040,Aden,Rojas,07/31/1966,m,234 Escuela Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 588-0220,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,300000,N,250,#64725492,2015-09-24 09:50:27,$17.62,Jianhong Zhou,"Fremont, CA",haoran
Renters,94304,Lilah,Pena,03/03/1967,f,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 271-6704,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,300000,N,500,#20208538,2015-09-24 09:50:27,$16.40,Dennis Collins,"San Mateo, CA",haoran
Renters,94085,Madelynn,Francis,03/03/1967,f,355 N Wolfe Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 208-2785,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,300000,N,1000,#13693519,2015-09-24 09:50:27,$14.72,Jeffery Sundquist,"San Jose, CA",haoran
Renters,95037,Grayson,Miranda,12/1/1973,f,15400 Vineyard Blvd,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 978-9619,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,300000,N,5000,#26002342,2015-09-24 09:50:27,$19.15,Daniel Logan,"Morgan Hill, CA",haoran
Renters,94086,Rider,Hood,03/08/1940,f,243 Buena Vista Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 578-1632,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,500000,N,100 / 250,#04088845,2015-09-24 09:50:27,$20.51,Jason Schram,"Palo Alto, CA",haoran
Renters,94041,Jane,Wagner,07/31/1966,f,1600 Villa St,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 354-4507,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,500000,N,250,#36530930,2015-09-24 09:50:27,$19.29,Jianhong Zhou,"Fremont, CA",haoran
Renters,94086,Dominic,Smith,11/12/1942,m,718 Old San Francisco Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 491-1125,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,500000,N,750,#29408375,2015-09-24 09:50:27,$15.84,Qing Sun,"Artesia, CA",haoran
Renters,95054,Julia,Padilla,07/31/1966,m,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(855) 254-9912,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,500000,N,1500,#13071064,2015-09-24 09:50:27,$15.47,Tony Stoll,"San Jose, CA",haoran
Renters,95138,Madelyn,Spencer,12/1/1973,m,6100 Monterey Hwy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 865-2875,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,500000,N,2500,#28385736,2015-09-24 09:50:27,$16.92,Dave Molinari,"San Jose, CA",haoran
Renters,94043,Carter,Walters,11/18/1970,m,100 N Whisman Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 664-2724,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,16000,Keep default,2000,500000,N,5000,#84196176,2015-09-24 09:50:27,$12.41,Dennis Fulfer,"Citrus Heights, CA",haoran
Renters,95054,Adam,Hines,06/06/1967,m,1500 Vista Club Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 502-5305,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,100000,N,100,#40325548,2015-09-24 09:50:27,$20.31,Lily Zhao,"San Jose, CA",haoran
Renters,95134,Carter,Obrien,12/1/1973,f,4343 Renaissance Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 758-4888,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,100000,N,100 / 250,#83218019,2015-09-24 09:50:27,$19.50,Veronica Matute,"Santa Clara, CA",haoran
Renters,95136,Jane,Montgomery,04/05/1941,f,4300 The Woods Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 227-3700,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,100000,N,250,#51042649,2015-09-24 09:50:27,$18.68,Ernest Dillard,"El Dorado Hills, CA",haoran
Renters,95020,Parker,Blake,03/03/1967,f,500 Ioof Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 479-6565,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,100000,N,750,#32230352,2015-09-24 09:50:27,$28.01,Albert Pinheiro,"Gilroy, CA",haoran
Renters,95128,Ella,Little,11/18/1970,f,500 S Winchester Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 245-6710,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,100000,N,1500,#17035414,2015-09-24 09:50:27,$15.57,Michael Short,"San Jose, CA",haoran
Renters,95014,Kole,Williamson,02/04/1961,m,7375 Rollingdell Dr,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 208-2785,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,100000,N,2500,#42147331,2015-09-24 09:50:27,$10.83,John Williams,"San Jose, CA",haoran
Renters,94086,Easton,Rowe,03/27/1954,f,555 E Washington Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 263-6040,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,100000,N,5000,#89814278,2015-09-24 09:50:27,$10.83,Jianhong Zhou,"Fremont, CA",haoran
Renters,94301,Gabriella,Hall,03/08/1940,m,459 Hamilton Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 591-1143,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,300000,N,100,#53613751,2015-09-24 09:50:27,$20.37,Sarah Prieto-Landeck,"Palo Alto, CA",haoran
Renters,94087,Juliette,Frazier,03/03/1967,f,575 E Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 215-2850,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,300000,N,100 / 250,#53460898,2015-09-24 09:50:27,$21.58,Peter Kuo,"Sunnyvale, CA",haoran
Renters,95054,Julia,Mckenzie,02/04/1961,m,502 Mansion Park Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 284-1915,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,300000,N,500,#34826899,2015-09-24 09:50:27,$16.29,Kevin Fitzpatrick,"Sunnyvale, CA",haoran
Renters,95054,Everett,Crawford,07/31/1966,m,1500 Vista Club Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 598-9000,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,300000,N,1000,#43307444,2015-09-24 09:50:27,$15.25,Lily Zhao,"San Jose, CA",haoran
Renters,95054,Eva,Moody,12/1/1973,m,1500 Vista Club Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 997-0400,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,20000,Keep default,1000,300000,N,1500,#73136353,2015-09-24 09:50:27,$14.27,Lily Zhao,"San Jose, CA",haoran
